,dateObserved,windSpeed,windDirection,u,v,std
0,2021-07-12 00:00:00+00:00,3.34,80.6,3.2951510197672778,0.5455087138870185,0.8505868015341942
1,2021-07-12 01:00:00+00:00,3.283333333333333,82.5,3.2552439615106774,0.4285609977891698,0.8505868015341942
2,2021-07-12 02:00:00+00:00,2.7399999999999998,87.2,2.7367288163155292,0.13384836923998006,0.8505868015341942
3,2021-07-12 03:00:00+00:00,2.8,93.0,2.7961626973128064,-0.14654067748024213,0.8505868015341942
4,2021-07-12 04:00:00+00:00,2.25,95.5,2.2396414463261523,-0.2156529431705039,0.8505868015341942
5,2021-07-12 05:00:00+00:00,2.4,82.33333333333333,2.3785463568177567,0.32018311708923014,0.8505868015341942
6,2021-07-12 06:00:00+00:00,1.8333333333333333,86.16666666666667,1.8292316952104326,0.12256637527754974,0.8505868015341942
7,2021-07-12 07:00:00+00:00,2.566666666666667,51.333333333333336,2.0040380018034254,1.6036238539961647,0.8505868015341942
8,2021-07-12 08:00:00+00:00,3.1,89.5,3.099881961498931,0.02705226004495908,0.8505868015341942
9,2021-07-12 09:00:00+00:00,3.775,93.0,3.769826493698516,-0.19756823481711216,0.8505868015341942
10,2021-07-12 10:00:00+00:00,2.6,108.25,2.46921772812488,-0.814225896857749,0.8505868015341942
11,2021-07-12 11:00:00+00:00,2.12,119.2,1.8505948038119964,-1.0342624773741138,0.8505868015341942
12,2021-07-12 12:00:00+00:00,2.2333333333333334,104.0,2.166993788683059,-0.5402922335059247,0.8505868015341942
13,2021-07-12 13:00:00+00:00,2.525,99.5,2.4903711438815095,-0.4167452047982112,0.8505868015341942
14,2021-07-12 14:00:00+00:00,2.0,101.66666666666667,1.958681243531103,-0.404435144664076,0.8505868015341942
15,2021-07-12 15:00:00+00:00,1.8166666666666667,94.66666666666667,1.8106442132808527,-0.14780159231327608,0.8505868015341942
16,2021-07-12 16:00:00+00:00,2.56,106.4,2.4558437748225472,-0.7227941295177639,0.8505868015341942
17,2021-07-12 17:00:00+00:00,3.0,91.83333333333333,2.998464351538473,-0.09597672922623741,0.8505868015341942
18,2021-07-12 18:00:00+00:00,3.4,96.0,3.3813744442521294,-0.3553967751100213,0.8505868015341942
19,2021-07-12 19:00:00+00:00,2.4,89.6,2.3999415136929474,0.016755024715107897,0.8505868015341942
20,2021-07-12 20:00:00+00:00,1.4,106.5,1.34234762881547,-0.3976214825854917,0.8505868015341942
21,2021-07-12 21:00:00+00:00,0.9199999999999999,192.6,-0.2006917820848187,-0.8978434209836477,0.8505868015341942
22,2021-07-12 22:00:00+00:00,0.9666666666666667,109.0,0.9140012897460063,-0.31471588264191785,0.8505868015341942
23,2021-07-12 23:00:00+00:00,1.0250000000000001,155.25,0.4291262309758637,-0.9308467531707085,0.8505868015341942
24,2021-07-13 00:00:00+00:00,0.7,165.25,0.17822136374386935,-0.6769321572397601,0.8505868015341942
25,2021-07-13 01:00:00+00:00,,,,,0.8505868015341942
26,2021-07-13 02:00:00+00:00,1.0,170.5,0.1650476058606781,-0.9862856015372313,0.8505868015341942
27,2021-07-13 03:00:00+00:00,1.2333333333333334,84.33333333333333,1.2273062595895705,0.12178036082788182,0.8505868015341942
28,2021-07-13 04:00:00+00:00,1.6199999999999999,65.2,1.470599515223312,0.6795123735628068,0.8505868015341942
29,2021-07-13 05:00:00+00:00,1.42,194.0,-0.34352909175152785,-1.3778199313119148,0.8505868015341942
30,2021-07-13 06:00:00+00:00,1.425,351.25,-0.21677582532063078,1.4084151524165591,0.8505868015341942
31,2021-07-13 07:00:00+00:00,1.5333333333333332,343.8333333333333,-0.4269296533759863,1.4726989448557946,0.8505868015341942
32,2021-07-13 08:00:00+00:00,1.55,312.0,-1.1518744794899616,1.0371524398562295,0.8505868015341942
33,2021-07-13 09:00:00+00:00,1.225,268.75,-1.2247084831728887,-0.026723234167337025,0.8505868015341942
34,2021-07-13 10:00:00+00:00,4.625,183.75,-0.3024894726894108,-4.615097519978541,0.8505868015341942
35,2021-07-13 11:00:00+00:00,3.1,195.0,-0.8023390398178131,-2.994370061496112,0.8505868015341942
36,2021-07-13 12:00:00+00:00,,,,,0.8505868015341942
37,2021-07-13 13:00:00+00:00,2.175,193.75,-0.5169668158094265,-2.1126690018438437,0.8505868015341942
38,2021-07-13 14:00:00+00:00,1.98,184.0,-0.13811781801336717,-1.9751768195144521,0.8505868015341942
39,2021-07-13 15:00:00+00:00,2.5500000000000003,199.33333333333334,-0.8442117156066443,-2.406201691303638,0.8505868015341942
40,2021-07-13 16:00:00+00:00,3.1,208.33333333333334,-1.4712611462176841,-2.7286243126583454,0.8505868015341942
41,2021-07-13 17:00:00+00:00,1.6600000000000001,193.8,-0.3959655395804443,-1.612082904649996,0.8505868015341942
42,2021-07-13 18:00:00+00:00,1.7,234.0,-1.3753288904374104,-0.9992349288972044,0.8505868015341942
43,2021-07-13 19:00:00+00:00,1.2333333333333334,181.0,-0.021524634605982605,-1.2331454906928827,0.8505868015341942
44,2021-07-13 20:00:00+00:00,1.1666666666666667,183.16666666666666,-0.06444739733652285,-1.1648852493218633,0.8505868015341942
45,2021-07-13 21:00:00+00:00,0.8833333333333334,144.0,0.5192103061916847,-0.7146316783645369,0.8505868015341942
46,2021-07-13 22:00:00+00:00,1.3166666666666667,80.66666666666667,1.2992360172815627,0.21353426542233048,0.8505868015341942
47,2021-07-13 23:00:00+00:00,1.4,89.0,1.3997867732189477,0.024433369012196726,0.8505868015341942
