,dateObserved,windSpeed,windDirection,u,v,std
0,2021-07-12 00:00:00+00:00,0.7294726930320151,313.8084745762712,-0.5264296922379872,0.504977414355928,0.42724820375114464
1,2021-07-12 01:00:00+00:00,0.7156609195402299,311.9448275862069,-0.5323005863185335,0.47835827322427776,0.42724820375114464
2,2021-07-12 02:00:00+00:00,0.6904166666666666,314.5866666666667,-0.4917074489438285,0.4846637579438587,0.42724820375114464
3,2021-07-12 03:00:00+00:00,0.6745833333333333,314.59166666666664,-0.48038978960727086,0.4735908821463871,0.42724820375114464
4,2021-07-12 04:00:00+00:00,0.6147685185185185,315.22999999999996,-0.4329584648124526,0.43644850682376995,0.42724820375114464
5,2021-07-12 05:00:00+00:00,0.6230555555555556,311.2916666666667,-0.4681390963088307,0.4111496221763961,0.42724820375114464
6,2021-07-12 06:00:00+00:00,0.5306018518518518,233.43666666666667,-0.42617880639496075,-0.3160853526634555,0.42724820375114464
7,2021-07-12 07:00:00+00:00,0.801574074074074,110.82833333333333,0.749191174806767,-0.28501505191720206,0.42724820375114464
8,2021-07-12 08:00:00+00:00,0.7100462962962962,143.50833333333333,0.42226869627453983,-0.5708370091634636,0.42724820375114464
9,2021-07-12 09:00:00+00:00,0.9014351851851852,189.44500000000002,-0.1479262023617397,-0.8892149524972478,0.42724820375114464
10,2021-07-12 10:00:00+00:00,0.6786574074074073,137.19833333333332,0.4611223586540186,-0.49793779428589097,0.42724820375114464
11,2021-07-12 11:00:00+00:00,0.608287037037037,149.91333333333333,0.3049400057351934,-0.5263313712192328,0.42724820375114464
12,2021-07-12 12:00:00+00:00,0.7588425925925926,153.56333333333333,0.33784302249335246,-0.6794881694961316,0.42724820375114464
13,2021-07-12 13:00:00+00:00,0.6787500000000001,180.54166666666666,-0.006416716494060313,-0.6787196683826356,0.42724820375114464
14,2021-07-12 14:00:00+00:00,0.4671759259259259,230.56166666666667,-0.3608040500811946,-0.2967722750018152,0.42724820375114464
15,2021-07-12 15:00:00+00:00,0.4661574074074074,263.29833333333335,-0.4629722728545013,-0.0544003956670611,0.42724820375114464
16,2021-07-12 16:00:00+00:00,0.372037037037037,289.135,-0.35148156283241916,0.12195190821048196,0.42724820375114464
17,2021-07-12 17:00:00+00:00,0.5975925925925926,306.14500000000004,-0.48257208240755817,0.3524784986383839,0.42724820375114464
18,2021-07-12 18:00:00+00:00,0.6612037037037037,305.0133333333333,-0.5415380952318772,0.3793768959809302,0.42724820375114464
19,2021-07-12 19:00:00+00:00,0.6259722222222222,310.6633333333333,-0.47483216433535924,0.4078916997272996,0.42724820375114464
20,2021-07-12 20:00:00+00:00,0.693287037037037,307.53,-0.5498005282461257,0.42233434014282445,0.42724820375114464
21,2021-07-12 21:00:00+00:00,0.7083796296296296,272.705,-0.7075903249556194,0.033430999138708534,0.42724820375114464
22,2021-07-12 22:00:00+00:00,0.4571296296296296,271.54333333333335,-0.4569638018351071,0.012311868165608093,0.42724820375114464
23,2021-07-12 23:00:00+00:00,0.32629629629629625,281.9266666666666,-0.3192525079131131,0.06743225613805327,0.42724820375114464
24,2021-07-13 00:00:00+00:00,0.28384259259259254,157.58333333333334,0.10824033550237579,-0.26239406841622315,0.42724820375114464
25,2021-07-13 01:00:00+00:00,0.360969868173258,309.5186440677966,-0.2784584958247924,0.22969569397795284,0.42724820375114464
26,2021-07-13 02:00:00+00:00,0.3266203703703703,238.98666666666668,-0.2799291466243652,-0.16828707380851488,0.42724820375114464
27,2021-07-13 03:00:00+00:00,0.2955555555555555,262.61833333333334,-0.29310608664900784,-0.03797246883015877,0.42724820375114464
28,2021-07-13 04:00:00+00:00,1.039398148148148,281.47999999999996,-1.0186041956082044,0.20686711450388198,0.42724820375114464
29,2021-07-13 05:00:00+00:00,1.113009259259259,238.99666666666664,-0.9540017909249926,-0.5732976487905311,0.42724820375114464
30,2021-07-13 06:00:00+00:00,0.3348611111111111,146.89166666666668,0.18290910740673325,-0.28049282016165766,0.42724820375114464
31,2021-07-13 07:00:00+00:00,0.34074074074074073,174.98333333333332,0.02979625137763236,-0.33943546633254107,0.42724820375114464
32,2021-07-13 08:00:00+00:00,0.34550925925925924,194.32666666666668,-0.08549626148917243,-0.33476415206120425,0.42724820375114464
33,2021-07-13 09:00:00+00:00,0.3017129629629629,243.5366666666667,-0.27009939556004137,-0.13445084059979154,0.42724820375114464
34,2021-07-13 10:00:00+00:00,1.1589814814814816,131.40833333333333,0.8692533541883446,-0.7665746412772355,0.42724820375114464
35,2021-07-13 11:00:00+00:00,1.6087500000000001,111.73,1.494430367263811,-0.5956126592843296,0.42724820375114464
36,2021-07-13 12:00:00+00:00,,,,,0.42724820375114464
37,2021-07-13 13:00:00+00:00,,,,,0.42724820375114464
38,2021-07-13 14:00:00+00:00,0.9965811965811965,110.11538461538461,0.9357916783763253,-0.3427360734746628,0.42724820375114464
39,2021-07-13 15:00:00+00:00,1.3123148148148147,115.09166666666667,1.188472304494001,-0.5565103365016322,0.42724820375114464
40,2021-07-13 16:00:00+00:00,1.7031018518518517,108.115,1.6186865256576721,-0.5295373919143959,0.42724820375114464
41,2021-07-13 17:00:00+00:00,0.7540277777777777,114.825,0.6843513671618128,-0.3165771563525256,0.42724820375114464
42,2021-07-13 18:00:00+00:00,0.5881944444444444,137.56333333333333,0.3968988044728562,-0.4341014207340561,0.42724820375114464
43,2021-07-13 19:00:00+00:00,0.2991203703703703,198.26833333333335,-0.09376456625313721,-0.284044366404033,0.42724820375114464
