,Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
0,1994,4,1,0,999,99.9,99.9,999
1,1994,4,1,30,999,99.9,99.9,999
2,1994,4,1,100,999,99.9,99.9,999
3,1994,4,1,130,999,99.9,99.9,999
4,1994,4,1,200,999,99.9,99.9,999
5,1994,4,1,230,999,99.9,99.9,999
6,1994,4,1,300,999,99.9,99.9,999
7,1994,4,1,330,999,99.9,99.9,999
8,1994,4,1,400,999,99.9,99.9,999
9,1994,4,1,430,999,99.9,99.9,999
10,1994,4,1,500,999,99.9,99.9,999
11,1994,4,1,530,999,99.9,99.9,999
12,1994,4,1,600,999,99.9,99.9,999
13,1994,4,1,630,999,99.9,99.9,999
14,1994,4,1,700,999,99.9,99.9,999
15,1994,4,1,730,999,99.9,99.9,999
16,1994,4,1,800,999,99.9,99.9,999
17,1994,4,1,830,999,99.9,99.9,999
18,1994,4,1,900,999,99.9,99.9,999
19,1994,4,1,930,999,99.9,99.9,999
20,1994,4,1,1000,999,99.9,99.9,999
21,1994,4,1,1030,999,99.9,99.9,999
22,1994,4,1,1100,999,99.9,99.9,999
23,1994,4,1,1130,999,99.9,99.9,999
24,1994,4,1,1200,999,99.9,99.9,999
25,1994,4,1,1230,999,99.9,99.9,999
26,1994,4,1,1300,999,99.9,99.9,999
27,1994,4,1,1330,999,99.9,99.9,999
28,1994,4,1,1400,999,99.9,99.9,999
29,1994,4,1,1430,999,99.9,99.9,999
30,1994,4,1,1500,999,99.9,99.9,999
31,1994,4,1,1530,999,99.9,99.9,999
32,1994,4,1,1600,999,99.9,99.9,999
33,1994,4,1,1630,999,99.9,99.9,999
34,1994,4,1,1700,999,99.9,99.9,999
35,1994,4,1,1730,999,99.9,99.9,999
36,1994,4,1,1800,999,99.9,99.9,999
37,1994,4,1,1830,999,99.9,99.9,999
38,1994,4,1,1900,999,99.9,99.9,999
39,1994,4,1,1930,999,99.9,99.9,999
40,1994,4,1,2000,999,99.9,99.9,999
41,1994,4,1,2030,999,99.9,99.9,999
42,1994,4,1,2100,999,99.9,99.9,999
43,1994,4,1,2130,999,99.9,99.9,999
44,1994,4,1,2200,999,99.9,99.9,999
45,1994,4,1,2230,999,99.9,99.9,999
46,1994,4,1,2300,999,99.9,99.9,999
47,1994,4,1,2330,999,99.9,99.9,999
48,1994,4,2,0,999,99.9,99.9,999
49,1994,4,2,30,999,99.9,99.9,999
50,1994,4,2,100,999,99.9,99.9,999
51,1994,4,2,130,999,99.9,99.9,999
52,1994,4,2,200,999,99.9,99.9,999
53,1994,4,2,230,999,99.9,99.9,999
54,1994,4,2,300,999,99.9,99.9,999
55,1994,4,2,330,999,99.9,99.9,999
56,1994,4,2,400,999,99.9,99.9,999
57,1994,4,2,430,999,99.9,99.9,999
58,1994,4,2,500,999,99.9,99.9,999
59,1994,4,2,530,999,99.9,99.9,999
60,1994,4,2,600,999,99.9,99.9,999
61,1994,4,2,630,999,99.9,99.9,999
62,1994,4,2,700,999,99.9,99.9,999
63,1994,4,2,730,999,99.9,99.9,999
64,1994,4,2,800,999,99.9,99.9,999
65,1994,4,2,830,999,99.9,99.9,999
66,1994,4,2,900,999,99.9,99.9,999
67,1994,4,2,930,999,99.9,99.9,999
68,1994,4,2,1000,999,99.9,99.9,999
69,1994,4,2,1030,999,99.9,99.9,999
70,1994,4,2,1100,999,99.9,99.9,999
71,1994,4,2,1130,999,99.9,99.9,999
72,1994,4,2,1200,999,99.9,99.9,999
73,1994,4,2,1230,999,99.9,99.9,999
74,1994,4,2,1300,999,99.9,99.9,999
75,1994,4,2,1330,999,99.9,99.9,999
76,1994,4,2,1400,999,99.9,99.9,999
77,1994,4,2,1430,999,99.9,99.9,999
78,1994,4,2,1500,999,99.9,99.9,999
79,1994,4,2,1530,999,99.9,99.9,999
80,1994,4,2,1600,999,99.9,99.9,999
81,1994,4,2,1630,999,99.9,99.9,999
82,1994,4,2,1700,999,99.9,99.9,999
83,1994,4,2,1730,999,99.9,99.9,999
84,1994,4,2,1800,999,99.9,99.9,999
85,1994,4,2,1830,999,99.9,99.9,999
86,1994,4,2,1900,999,99.9,99.9,999
87,1994,4,2,1930,999,99.9,99.9,999
88,1994,4,2,2000,999,99.9,99.9,999
89,1994,4,2,2030,999,99.9,99.9,999
90,1994,4,2,2100,999,99.9,99.9,999
91,1994,4,2,2130,999,99.9,99.9,999
92,1994,4,2,2200,999,99.9,99.9,999
93,1994,4,2,2230,999,99.9,99.9,999
94,1994,4,2,2300,999,99.9,99.9,999
95,1994,4,2,2330,999,99.9,99.9,999
96,1994,4,3,0,999,99.9,99.9,999
97,1994,4,3,30,999,99.9,99.9,999
98,1994,4,3,100,999,99.9,99.9,999
99,1994,4,3,130,999,99.9,99.9,999
100,1994,4,3,200,999,99.9,99.9,999
101,1994,4,3,230,999,99.9,99.9,999
102,1994,4,3,300,999,99.9,99.9,999
103,1994,4,3,330,999,99.9,99.9,999
104,1994,4,3,400,999,99.9,99.9,999
105,1994,4,3,430,999,99.9,99.9,999
106,1994,4,3,500,999,99.9,99.9,999
107,1994,4,3,530,999,99.9,99.9,999
108,1994,4,3,600,999,99.9,99.9,999
109,1994,4,3,630,999,99.9,99.9,999
110,1994,4,3,700,999,99.9,99.9,999
111,1994,4,3,730,999,99.9,99.9,999
112,1994,4,3,800,999,99.9,99.9,999
113,1994,4,3,830,999,99.9,99.9,999
114,1994,4,3,900,999,99.9,99.9,999
115,1994,4,3,930,999,99.9,99.9,999
116,1994,4,3,1000,999,99.9,99.9,999
117,1994,4,3,1030,999,99.9,99.9,999
118,1994,4,3,1100,999,99.9,99.9,999
119,1994,4,3,1130,999,99.9,99.9,999
120,1994,4,3,1200,999,99.9,99.9,999
121,1994,4,3,1230,999,99.9,99.9,999
122,1994,4,3,1300,999,99.9,99.9,999
123,1994,4,3,1330,999,99.9,99.9,999
124,1994,4,3,1400,999,99.9,99.9,999
125,1994,4,3,1430,999,99.9,99.9,999
126,1994,4,3,1500,999,99.9,99.9,999
127,1994,4,3,1530,999,99.9,99.9,999
128,1994,4,3,1600,999,99.9,99.9,999
129,1994,4,3,1630,999,99.9,99.9,999
130,1994,4,3,1700,999,99.9,99.9,999
131,1994,4,3,1730,999,99.9,99.9,999
132,1994,4,3,1800,999,99.9,99.9,999
133,1994,4,3,1830,999,99.9,99.9,999
134,1994,4,3,1900,999,99.9,99.9,999
135,1994,4,3,1930,999,99.9,99.9,999
136,1994,4,3,2000,999,99.9,99.9,999
137,1994,4,3,2030,999,99.9,99.9,999
138,1994,4,3,2100,999,99.9,99.9,999
139,1994,4,3,2130,999,99.9,99.9,999
140,1994,4,3,2200,999,99.9,99.9,999
141,1994,4,3,2230,999,99.9,99.9,999
142,1994,4,3,2300,999,99.9,99.9,999
143,1994,4,3,2330,999,99.9,99.9,999
144,1994,4,4,0,999,99.9,99.9,999
145,1994,4,4,30,999,99.9,99.9,999
146,1994,4,4,100,999,99.9,99.9,999
147,1994,4,4,130,999,99.9,99.9,999
148,1994,4,4,200,999,99.9,99.9,999
149,1994,4,4,230,999,99.9,99.9,999
150,1994,4,4,300,999,99.9,99.9,999
151,1994,4,4,330,999,99.9,99.9,999
152,1994,4,4,400,999,99.9,99.9,999
153,1994,4,4,430,999,99.9,99.9,999
154,1994,4,4,500,999,99.9,99.9,999
155,1994,4,4,530,999,99.9,99.9,999
156,1994,4,4,600,999,99.9,99.9,999
157,1994,4,4,630,999,99.9,99.9,999
158,1994,4,4,700,999,99.9,99.9,999
159,1994,4,4,730,999,99.9,99.9,999
160,1994,4,4,800,999,99.9,99.9,999
161,1994,4,4,830,999,99.9,99.9,999
162,1994,4,4,900,999,99.9,99.9,999
163,1994,4,4,930,999,99.9,99.9,999
164,1994,4,4,1000,999,99.9,99.9,999
165,1994,4,4,1030,999,99.9,99.9,999
166,1994,4,4,1100,999,99.9,99.9,999
167,1994,4,4,1130,999,99.9,99.9,999
168,1994,4,4,1200,999,99.9,99.9,999
169,1994,4,4,1230,999,99.9,99.9,999
170,1994,4,4,1300,999,99.9,99.9,999
171,1994,4,4,1330,999,99.9,99.9,999
172,1994,4,4,1400,999,99.9,99.9,999
173,1994,4,4,1430,999,99.9,99.9,999
174,1994,4,4,1500,999,99.9,99.9,999
175,1994,4,4,1530,999,99.9,99.9,999
176,1994,4,4,1600,999,99.9,99.9,999
177,1994,4,4,1630,999,99.9,99.9,999
178,1994,4,4,1700,999,99.9,99.9,999
179,1994,4,4,1730,999,99.9,99.9,999
180,1994,4,4,1800,999,99.9,99.9,999
181,1994,4,4,1830,999,99.9,99.9,999
182,1994,4,4,1900,999,99.9,99.9,999
183,1994,4,4,1930,999,99.9,99.9,999
184,1994,4,4,2000,999,99.9,99.9,999
185,1994,4,4,2030,999,99.9,99.9,999
186,1994,4,4,2100,999,99.9,99.9,999
187,1994,4,4,2130,999,99.9,99.9,999
188,1994,4,4,2200,999,99.9,99.9,999
189,1994,4,4,2230,999,99.9,99.9,999
190,1994,4,4,2300,999,99.9,99.9,999
191,1994,4,4,2330,999,99.9,99.9,999
192,1994,4,5,0,999,99.9,99.9,999
193,1994,4,5,30,999,99.9,99.9,999
194,1994,4,5,100,999,99.9,99.9,999
195,1994,4,5,130,999,99.9,99.9,999
196,1994,4,5,200,999,99.9,99.9,999
197,1994,4,5,230,999,99.9,99.9,999
198,1994,4,5,300,999,99.9,99.9,999
199,1994,4,5,330,999,99.9,99.9,999
200,1994,4,5,400,999,99.9,99.9,999
201,1994,4,5,430,999,99.9,99.9,999
202,1994,4,5,500,999,99.9,99.9,999
203,1994,4,5,530,999,99.9,99.9,999
204,1994,4,5,600,999,99.9,99.9,999
205,1994,4,5,630,999,99.9,99.9,999
206,1994,4,5,700,999,99.9,99.9,999
207,1994,4,5,730,999,99.9,99.9,999
208,1994,4,5,800,999,99.9,99.9,999
209,1994,4,5,830,999,99.9,99.9,999
210,1994,4,5,900,999,99.9,99.9,999
211,1994,4,5,930,999,99.9,99.9,999
212,1994,4,5,1000,999,99.9,99.9,999
213,1994,4,5,1030,999,99.9,99.9,999
214,1994,4,5,1100,999,99.9,99.9,999
215,1994,4,5,1130,999,99.9,99.9,999
216,1994,4,5,1200,999,99.9,99.9,999
217,1994,4,5,1230,999,99.9,99.9,999
218,1994,4,5,1300,999,99.9,99.9,999
219,1994,4,5,1330,999,99.9,99.9,999
220,1994,4,5,1400,999,99.9,99.9,999
221,1994,4,5,1430,999,99.9,99.9,999
222,1994,4,5,1500,999,99.9,99.9,999
223,1994,4,5,1530,999,99.9,99.9,999
224,1994,4,5,1600,999,99.9,99.9,999
225,1994,4,5,1630,999,99.9,99.9,999
226,1994,4,5,1700,999,99.9,99.9,999
227,1994,4,5,1730,999,99.9,99.9,999
228,1994,4,5,1800,999,99.9,99.9,999
229,1994,4,5,1830,999,99.9,99.9,999
230,1994,4,5,1900,999,99.9,99.9,999
231,1994,4,5,1930,999,99.9,99.9,999
232,1994,4,5,2000,999,99.9,99.9,999
233,1994,4,5,2030,999,99.9,99.9,999
234,1994,4,5,2100,999,99.9,99.9,999
235,1994,4,5,2130,999,99.9,99.9,999
236,1994,4,5,2200,999,99.9,99.9,999
237,1994,4,5,2230,999,99.9,99.9,999
238,1994,4,5,2300,999,99.9,99.9,999
239,1994,4,5,2330,999,99.9,99.9,999
240,1994,4,6,0,999,99.9,99.9,999
241,1994,4,6,30,999,99.9,99.9,999
242,1994,4,6,100,999,99.9,99.9,999
243,1994,4,6,130,999,99.9,99.9,999
244,1994,4,6,200,999,99.9,99.9,999
245,1994,4,6,230,999,99.9,99.9,999
246,1994,4,6,300,999,99.9,99.9,999
247,1994,4,6,330,999,99.9,99.9,999
248,1994,4,6,400,999,99.9,99.9,999
249,1994,4,6,430,999,99.9,99.9,999
250,1994,4,6,500,999,99.9,99.9,999
251,1994,4,6,530,999,99.9,99.9,999
252,1994,4,6,600,999,99.9,99.9,999
253,1994,4,6,630,999,99.9,99.9,999
254,1994,4,6,700,999,99.9,99.9,999
255,1994,4,6,730,999,99.9,99.9,999
256,1994,4,6,800,999,99.9,99.9,999
257,1994,4,6,830,999,99.9,99.9,999
258,1994,4,6,900,999,99.9,99.9,999
259,1994,4,6,930,999,99.9,99.9,999
260,1994,4,6,1000,999,99.9,99.9,999
261,1994,4,6,1030,999,99.9,99.9,999
262,1994,4,6,1100,999,99.9,99.9,999
263,1994,4,6,1130,999,99.9,99.9,999
264,1994,4,6,1200,999,99.9,99.9,999
265,1994,4,6,1230,999,99.9,99.9,999
266,1994,4,6,1300,999,99.9,99.9,999
267,1994,4,6,1330,999,99.9,99.9,999
268,1994,4,6,1400,999,99.9,99.9,999
269,1994,4,6,1430,999,99.9,99.9,999
270,1994,4,6,1500,999,99.9,99.9,999
271,1994,4,6,1530,999,99.9,99.9,999
272,1994,4,6,1600,999,99.9,99.9,999
273,1994,4,6,1630,999,99.9,99.9,999
274,1994,4,6,1700,999,99.9,99.9,999
275,1994,4,6,1730,999,99.9,99.9,999
276,1994,4,6,1800,999,99.9,99.9,999
277,1994,4,6,1830,999,99.9,99.9,999
278,1994,4,6,1900,999,99.9,99.9,999
279,1994,4,6,1930,999,99.9,99.9,999
280,1994,4,6,2000,999,99.9,99.9,999
281,1994,4,6,2030,999,99.9,99.9,999
282,1994,4,6,2100,999,99.9,99.9,999
283,1994,4,6,2130,999,99.9,99.9,999
284,1994,4,6,2200,999,99.9,99.9,999
285,1994,4,6,2230,999,99.9,99.9,999
286,1994,4,6,2300,999,99.9,99.9,999
287,1994,4,6,2330,999,99.9,99.9,999
288,1994,4,7,0,999,99.9,99.9,999
289,1994,4,7,30,999,99.9,99.9,999
290,1994,4,7,100,999,99.9,99.9,999
291,1994,4,7,130,999,99.9,99.9,999
292,1994,4,7,200,999,99.9,99.9,999
293,1994,4,7,230,999,99.9,99.9,999
294,1994,4,7,300,999,99.9,99.9,999
295,1994,4,7,330,999,99.9,99.9,999
296,1994,4,7,400,999,99.9,99.9,999
297,1994,4,7,430,999,99.9,99.9,999
298,1994,4,7,500,999,99.9,99.9,999
299,1994,4,7,530,999,99.9,99.9,999
300,1994,4,7,600,999,99.9,99.9,999
301,1994,4,7,630,999,99.9,99.9,999
302,1994,4,7,700,999,99.9,99.9,999
303,1994,4,7,730,999,99.9,99.9,999
304,1994,4,7,800,999,99.9,99.9,999
305,1994,4,7,830,999,99.9,99.9,999
306,1994,4,7,900,999,99.9,99.9,999
307,1994,4,7,930,999,99.9,99.9,999
308,1994,4,7,1000,999,99.9,99.9,999
309,1994,4,7,1030,999,99.9,99.9,999
310,1994,4,7,1100,999,99.9,99.9,999
311,1994,4,7,1130,999,99.9,99.9,999
312,1994,4,7,1200,999,99.9,99.9,999
313,1994,4,7,1230,999,99.9,99.9,999
314,1994,4,7,1300,999,99.9,99.9,999
315,1994,4,7,1330,999,99.9,99.9,999
316,1994,4,7,1400,999,99.9,99.9,999
317,1994,4,7,1430,999,99.9,99.9,999
318,1994,4,7,1500,999,99.9,99.9,999
319,1994,4,7,1530,999,99.9,99.9,999
320,1994,4,7,1600,999,99.9,99.9,999
321,1994,4,7,1630,999,99.9,99.9,999
322,1994,4,7,1700,999,99.9,99.9,999
323,1994,4,7,1730,999,99.9,99.9,999
324,1994,4,7,1800,999,99.9,99.9,999
325,1994,4,7,1830,999,99.9,99.9,999
326,1994,4,7,1900,999,99.9,99.9,999
327,1994,4,7,1930,999,99.9,99.9,999
328,1994,4,7,2000,999,99.9,99.9,999
329,1994,4,7,2030,999,99.9,99.9,999
330,1994,4,7,2100,999,99.9,99.9,999
331,1994,4,7,2130,999,99.9,99.9,999
332,1994,4,7,2200,999,99.9,99.9,999
333,1994,4,7,2230,999,99.9,99.9,999
334,1994,4,7,2300,999,99.9,99.9,999
335,1994,4,7,2330,999,99.9,99.9,999
336,1994,4,8,0,999,99.9,99.9,999
337,1994,4,8,30,999,99.9,99.9,999
338,1994,4,8,100,999,99.9,99.9,999
339,1994,4,8,130,999,99.9,99.9,999
340,1994,4,8,200,999,99.9,99.9,999
341,1994,4,8,230,999,99.9,99.9,999
342,1994,4,8,300,999,99.9,99.9,999
343,1994,4,8,330,999,99.9,99.9,999
344,1994,4,8,400,999,99.9,99.9,999
345,1994,4,8,430,999,99.9,99.9,999
346,1994,4,8,500,999,99.9,99.9,999
347,1994,4,8,530,999,99.9,99.9,999
348,1994,4,8,600,999,99.9,99.9,999
349,1994,4,8,630,999,99.9,99.9,999
350,1994,4,8,700,999,99.9,99.9,999
351,1994,4,8,730,999,99.9,99.9,999
352,1994,4,8,800,999,99.9,99.9,999
353,1994,4,8,830,999,99.9,99.9,999
354,1994,4,8,900,999,99.9,99.9,999
355,1994,4,8,930,999,99.9,99.9,999
356,1994,4,8,1000,999,99.9,99.9,999
357,1994,4,8,1030,999,99.9,99.9,999
358,1994,4,8,1100,999,99.9,99.9,999
359,1994,4,8,1130,999,99.9,99.9,999
360,1994,4,8,1200,999,99.9,99.9,999
361,1994,4,8,1230,999,99.9,99.9,999
362,1994,4,8,1300,999,99.9,99.9,999
363,1994,4,8,1330,999,99.9,99.9,999
364,1994,4,8,1400,999,99.9,99.9,999
365,1994,4,8,1430,999,99.9,99.9,999
366,1994,4,8,1500,999,99.9,99.9,999
367,1994,4,8,1530,999,99.9,99.9,999
368,1994,4,8,1600,999,99.9,99.9,999
369,1994,4,8,1630,999,99.9,99.9,999
370,1994,4,8,1700,999,99.9,99.9,999
371,1994,4,8,1730,999,99.9,99.9,999
372,1994,4,8,1800,999,99.9,99.9,999
373,1994,4,8,1830,999,99.9,99.9,999
374,1994,4,8,1900,999,99.9,99.9,999
375,1994,4,8,1930,999,99.9,99.9,999
376,1994,4,8,2000,999,99.9,99.9,999
377,1994,4,8,2030,999,99.9,99.9,999
378,1994,4,8,2100,999,99.9,99.9,999
379,1994,4,8,2130,999,99.9,99.9,999
380,1994,4,8,2200,999,99.9,99.9,999
381,1994,4,8,2230,999,99.9,99.9,999
382,1994,4,8,2300,999,99.9,99.9,999
383,1994,4,8,2330,999,99.9,99.9,999
384,1994,4,9,0,999,99.9,99.9,999
385,1994,4,9,30,999,99.9,99.9,999
386,1994,4,9,100,999,99.9,99.9,999
387,1994,4,9,130,999,99.9,99.9,999
388,1994,4,9,200,999,99.9,99.9,999
389,1994,4,9,230,999,99.9,99.9,999
390,1994,4,9,300,999,99.9,99.9,999
391,1994,4,9,330,999,99.9,99.9,999
392,1994,4,9,400,999,99.9,99.9,999
393,1994,4,9,430,999,99.9,99.9,999
394,1994,4,9,500,999,99.9,99.9,999
395,1994,4,9,530,999,99.9,99.9,999
396,1994,4,9,600,999,99.9,99.9,999
397,1994,4,9,630,999,99.9,99.9,999
398,1994,4,9,700,999,99.9,99.9,999
399,1994,4,9,730,999,99.9,99.9,999
400,1994,4,9,800,999,99.9,99.9,999
401,1994,4,9,830,999,99.9,99.9,999
402,1994,4,9,900,999,99.9,99.9,999
403,1994,4,9,930,999,99.9,99.9,999
404,1994,4,9,1000,999,99.9,99.9,999
405,1994,4,9,1030,999,99.9,99.9,999
406,1994,4,9,1100,999,99.9,99.9,999
407,1994,4,9,1130,999,99.9,99.9,999
408,1994,4,9,1200,999,99.9,99.9,999
409,1994,4,9,1230,999,99.9,99.9,999
410,1994,4,9,1300,999,99.9,99.9,999
411,1994,4,9,1330,999,99.9,99.9,999
412,1994,4,9,1400,999,99.9,99.9,999
413,1994,4,9,1430,999,99.9,99.9,999
414,1994,4,9,1500,999,99.9,99.9,999
415,1994,4,9,1530,999,99.9,99.9,999
416,1994,4,9,1600,999,99.9,99.9,999
417,1994,4,9,1630,999,99.9,99.9,999
418,1994,4,9,1700,999,99.9,99.9,999
419,1994,4,9,1730,999,99.9,99.9,999
420,1994,4,9,1800,999,99.9,99.9,999
421,1994,4,9,1830,999,99.9,99.9,999
422,1994,4,9,1900,999,99.9,99.9,999
423,1994,4,9,1930,999,99.9,99.9,999
424,1994,4,9,2000,999,99.9,99.9,999
425,1994,4,9,2030,999,99.9,99.9,999
426,1994,4,9,2100,999,99.9,99.9,999
427,1994,4,9,2130,999,99.9,99.9,999
428,1994,4,9,2200,999,99.9,99.9,999
429,1994,4,9,2230,999,99.9,99.9,999
430,1994,4,9,2300,999,99.9,99.9,999
431,1994,4,9,2330,999,99.9,99.9,999
432,1994,4,10,0,999,99.9,99.9,999
433,1994,4,10,30,999,99.9,99.9,999
434,1994,4,10,100,999,99.9,99.9,999
435,1994,4,10,130,999,99.9,99.9,999
436,1994,4,10,200,999,99.9,99.9,999
437,1994,4,10,230,999,99.9,99.9,999
438,1994,4,10,300,999,99.9,99.9,999
439,1994,4,10,330,999,99.9,99.9,999
440,1994,4,10,400,999,99.9,99.9,999
441,1994,4,10,430,999,99.9,99.9,999
442,1994,4,10,500,999,99.9,99.9,999
443,1994,4,10,530,999,99.9,99.9,999
444,1994,4,10,600,999,99.9,99.9,999
445,1994,4,10,630,999,99.9,99.9,999
446,1994,4,10,700,999,99.9,99.9,999
447,1994,4,10,730,999,99.9,99.9,999
448,1994,4,10,800,999,99.9,99.9,999
449,1994,4,10,830,999,99.9,99.9,999
450,1994,4,10,900,999,99.9,99.9,999
451,1994,4,10,930,999,99.9,99.9,999
452,1994,4,10,1000,999,99.9,99.9,999
453,1994,4,10,1030,999,99.9,99.9,999
454,1994,4,10,1100,999,99.9,99.9,999
455,1994,4,10,1130,999,99.9,99.9,999
456,1994,4,10,1200,999,99.9,99.9,999
457,1994,4,10,1230,999,99.9,99.9,999
458,1994,4,10,1300,999,99.9,99.9,999
459,1994,4,10,1330,999,99.9,99.9,999
460,1994,4,10,1400,999,99.9,99.9,999
461,1994,4,10,1430,999,99.9,99.9,999
462,1994,4,10,1500,999,99.9,99.9,999
463,1994,4,10,1530,999,99.9,99.9,999
464,1994,4,10,1600,999,99.9,99.9,999
465,1994,4,10,1630,999,99.9,99.9,999
466,1994,4,10,1700,999,99.9,99.9,999
467,1994,4,10,1730,999,99.9,99.9,999
468,1994,4,10,1800,999,99.9,99.9,999
469,1994,4,10,1830,999,99.9,99.9,999
470,1994,4,10,1900,999,99.9,99.9,999
471,1994,4,10,1930,999,99.9,99.9,999
472,1994,4,10,2000,999,99.9,99.9,999
473,1994,4,10,2030,999,99.9,99.9,999
474,1994,4,10,2100,999,99.9,99.9,999
475,1994,4,10,2130,999,99.9,99.9,999
476,1994,4,10,2200,999,99.9,99.9,999
477,1994,4,10,2230,999,99.9,99.9,999
478,1994,4,10,2300,999,99.9,99.9,999
479,1994,4,10,2330,999,99.9,99.9,999
480,1994,4,11,0,999,99.9,99.9,999
481,1994,4,11,30,999,99.9,99.9,999
482,1994,4,11,100,999,99.9,99.9,999
483,1994,4,11,130,999,99.9,99.9,999
484,1994,4,11,200,999,99.9,99.9,999
485,1994,4,11,230,999,99.9,99.9,999
486,1994,4,11,300,999,99.9,99.9,999
487,1994,4,11,330,999,99.9,99.9,999
488,1994,4,11,400,999,99.9,99.9,999
489,1994,4,11,430,999,99.9,99.9,999
490,1994,4,11,500,999,99.9,99.9,999
491,1994,4,11,530,999,99.9,99.9,999
492,1994,4,11,600,999,99.9,99.9,999
493,1994,4,11,630,999,99.9,99.9,999
494,1994,4,11,700,999,99.9,99.9,999
495,1994,4,11,730,999,99.9,99.9,999
496,1994,4,11,800,999,99.9,99.9,999
497,1994,4,11,830,999,99.9,99.9,999
498,1994,4,11,900,999,99.9,99.9,999
499,1994,4,11,930,999,99.9,99.9,999
500,1994,4,11,1000,999,99.9,99.9,999
501,1994,4,11,1030,999,99.9,99.9,999
502,1994,4,11,1100,999,99.9,99.9,999
503,1994,4,11,1130,999,99.9,99.9,999
504,1994,4,11,1200,999,99.9,99.9,999
505,1994,4,11,1230,999,99.9,99.9,999
506,1994,4,11,1300,999,99.9,99.9,999
507,1994,4,11,1330,999,99.9,99.9,999
508,1994,4,11,1400,999,99.9,99.9,999
509,1994,4,11,1430,999,99.9,99.9,999
510,1994,4,11,1500,999,99.9,99.9,999
511,1994,4,11,1530,999,99.9,99.9,999
512,1994,4,11,1600,999,99.9,99.9,999
513,1994,4,11,1630,999,99.9,99.9,999
514,1994,4,11,1700,999,99.9,99.9,999
515,1994,4,11,1730,999,99.9,99.9,999
516,1994,4,11,1800,999,99.9,99.9,999
517,1994,4,11,1830,999,99.9,99.9,999
518,1994,4,11,1900,999,99.9,99.9,999
519,1994,4,11,1930,999,99.9,99.9,999
520,1994,4,11,2000,999,99.9,99.9,999
521,1994,4,11,2030,999,99.9,99.9,999
522,1994,4,11,2100,999,99.9,99.9,999
523,1994,4,11,2130,999,99.9,99.9,999
524,1994,4,11,2200,999,99.9,99.9,999
525,1994,4,11,2230,999,99.9,99.9,999
526,1994,4,11,2300,999,99.9,99.9,999
527,1994,4,11,2330,999,99.9,99.9,999
528,1994,4,12,0,999,99.9,99.9,999
529,1994,4,12,30,999,99.9,99.9,999
530,1994,4,12,100,999,99.9,99.9,999
531,1994,4,12,130,999,99.9,99.9,999
532,1994,4,12,200,999,99.9,99.9,999
533,1994,4,12,230,999,99.9,99.9,999
534,1994,4,12,300,999,99.9,99.9,999
535,1994,4,12,330,999,99.9,99.9,999
536,1994,4,12,400,999,99.9,99.9,999
537,1994,4,12,430,999,99.9,99.9,999
538,1994,4,12,500,999,99.9,99.9,999
539,1994,4,12,530,999,99.9,99.9,999
540,1994,4,12,600,999,99.9,99.9,999
541,1994,4,12,630,999,99.9,99.9,999
542,1994,4,12,700,999,99.9,99.9,999
543,1994,4,12,730,999,99.9,99.9,999
544,1994,4,12,800,999,99.9,99.9,999
545,1994,4,12,830,999,99.9,99.9,999
546,1994,4,12,900,999,99.9,99.9,999
547,1994,4,12,930,999,99.9,99.9,999
548,1994,4,12,1000,999,99.9,99.9,999
549,1994,4,12,1030,999,99.9,99.9,999
550,1994,4,12,1100,999,99.9,99.9,999
551,1994,4,12,1130,999,99.9,99.9,999
552,1994,4,12,1200,999,99.9,99.9,999
553,1994,4,12,1230,999,99.9,99.9,999
554,1994,4,12,1300,999,99.9,99.9,999
555,1994,4,12,1330,999,99.9,99.9,999
556,1994,4,12,1400,999,99.9,99.9,999
557,1994,4,12,1430,999,99.9,99.9,999
558,1994,4,12,1500,999,99.9,99.9,999
559,1994,4,12,1530,999,99.9,99.9,999
560,1994,4,12,1600,999,99.9,99.9,999
561,1994,4,12,1630,999,99.9,99.9,999
562,1994,4,12,1700,999,99.9,99.9,999
563,1994,4,12,1730,999,99.9,99.9,999
564,1994,4,12,1800,999,99.9,99.9,999
565,1994,4,12,1830,999,99.9,99.9,999
566,1994,4,12,1900,999,99.9,99.9,999
567,1994,4,12,1930,999,99.9,99.9,999
568,1994,4,12,2000,999,99.9,99.9,999
569,1994,4,12,2030,999,99.9,99.9,999
570,1994,4,12,2100,999,99.9,99.9,999
571,1994,4,12,2130,999,99.9,99.9,999
572,1994,4,12,2200,999,99.9,99.9,999
573,1994,4,12,2230,999,99.9,99.9,999
574,1994,4,12,2300,999,99.9,99.9,999
575,1994,4,12,2330,999,99.9,99.9,999
576,1994,4,13,0,999,99.9,99.9,999
577,1994,4,13,30,999,99.9,99.9,999
578,1994,4,13,100,999,99.9,99.9,999
579,1994,4,13,130,999,99.9,99.9,999
580,1994,4,13,200,999,99.9,99.9,999
581,1994,4,13,230,999,99.9,99.9,999
582,1994,4,13,300,999,99.9,99.9,999
583,1994,4,13,330,999,99.9,99.9,999
584,1994,4,13,400,999,99.9,99.9,999
585,1994,4,13,430,999,99.9,99.9,999
586,1994,4,13,500,999,99.9,99.9,999
587,1994,4,13,530,999,99.9,99.9,999
588,1994,4,13,600,999,99.9,99.9,999
589,1994,4,13,630,999,99.9,99.9,999
590,1994,4,13,700,999,99.9,99.9,999
