,Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
0,1989,3,1,0,999,99.9,99.9,999
1,1989,3,1,30,999,99.9,99.9,999
2,1989,3,1,100,999,99.9,99.9,999
3,1989,3,1,130,999,99.9,99.9,999
4,1989,3,1,200,999,99.9,99.9,999
5,1989,3,1,230,999,99.9,99.9,999
6,1989,3,1,300,999,99.9,99.9,999
7,1989,3,1,330,999,99.9,99.9,999
8,1989,3,1,400,999,99.9,99.9,999
9,1989,3,1,430,999,99.9,99.9,999
10,1989,3,1,500,999,99.9,99.9,999
11,1989,3,1,530,999,99.9,99.9,999
12,1989,3,1,600,999,99.9,99.9,999
13,1989,3,1,630,999,99.9,99.9,999
14,1989,3,1,700,999,99.9,99.9,999
15,1989,3,1,730,999,99.9,99.9,999
16,1989,3,1,800,999,99.9,99.9,999
17,1989,3,1,830,999,99.9,99.9,999
18,1989,3,1,900,999,99.9,99.9,999
19,1989,3,1,930,999,99.9,99.9,999
20,1989,3,1,1000,999,99.9,99.9,999
21,1989,3,1,1030,999,99.9,99.9,999
22,1989,3,1,1100,999,99.9,99.9,999
23,1989,3,1,1130,999,99.9,99.9,999
24,1989,3,1,1200,999,99.9,99.9,999
25,1989,3,1,1230,999,99.9,99.9,999
26,1989,3,1,1300,999,99.9,99.9,999
27,1989,3,1,1330,999,99.9,99.9,999
28,1989,3,1,1400,999,99.9,99.9,999
29,1989,3,1,1430,999,99.9,99.9,999
30,1989,3,1,1500,999,99.9,99.9,999
31,1989,3,1,1530,999,99.9,99.9,999
32,1989,3,1,1600,999,99.9,99.9,999
33,1989,3,1,1630,999,99.9,99.9,999
34,1989,3,1,1700,999,99.9,99.9,999
35,1989,3,1,1730,999,99.9,99.9,999
36,1989,3,1,1800,999,99.9,99.9,999
37,1989,3,1,1830,999,99.9,99.9,999
38,1989,3,1,1900,999,99.9,99.9,999
39,1989,3,1,1930,999,99.9,99.9,999
40,1989,3,1,2000,999,99.9,99.9,999
41,1989,3,1,2030,999,99.9,99.9,999
42,1989,3,1,2100,999,99.9,99.9,999
43,1989,3,1,2130,999,99.9,99.9,999
44,1989,3,1,2200,999,99.9,99.9,999
45,1989,3,1,2230,999,99.9,99.9,999
46,1989,3,1,2300,999,99.9,99.9,999
47,1989,3,1,2330,999,99.9,99.9,999
48,1989,3,2,0,999,99.9,99.9,999
49,1989,3,2,30,999,99.9,99.9,999
50,1989,3,2,100,999,99.9,99.9,999
51,1989,3,2,130,999,99.9,99.9,999
52,1989,3,2,200,999,99.9,99.9,999
53,1989,3,2,230,999,99.9,99.9,999
54,1989,3,2,300,999,99.9,99.9,999
55,1989,3,2,330,999,99.9,99.9,999
56,1989,3,2,400,999,99.9,99.9,999
57,1989,3,2,430,999,99.9,99.9,999
58,1989,3,2,500,999,99.9,99.9,999
59,1989,3,2,530,999,99.9,99.9,999
60,1989,3,2,600,999,99.9,99.9,999
61,1989,3,2,630,999,99.9,99.9,999
62,1989,3,2,700,999,99.9,99.9,999
63,1989,3,2,730,999,99.9,99.9,999
64,1989,3,2,800,999,99.9,99.9,999
65,1989,3,2,830,999,99.9,99.9,999
66,1989,3,2,900,999,99.9,99.9,999
67,1989,3,2,930,999,99.9,99.9,999
68,1989,3,2,1000,999,99.9,99.9,999
69,1989,3,2,1030,999,99.9,99.9,999
70,1989,3,2,1100,999,99.9,99.9,999
71,1989,3,2,1130,999,99.9,99.9,999
72,1989,3,2,1200,999,99.9,99.9,999
73,1989,3,2,1230,999,99.9,99.9,999
74,1989,3,2,1300,999,99.9,99.9,999
75,1989,3,2,1330,999,99.9,99.9,999
76,1989,3,2,1400,999,99.9,99.9,999
77,1989,3,2,1430,999,99.9,99.9,999
78,1989,3,2,1500,999,99.9,99.9,999
79,1989,3,2,1530,999,99.9,99.9,999
80,1989,3,2,1600,999,99.9,99.9,999
81,1989,3,2,1630,999,99.9,99.9,999
82,1989,3,2,1700,999,99.9,99.9,999
83,1989,3,2,1730,999,99.9,99.9,999
84,1989,3,2,1800,999,99.9,99.9,999
85,1989,3,2,1830,999,99.9,99.9,999
86,1989,3,2,1900,999,99.9,99.9,999
87,1989,3,2,1930,999,99.9,99.9,999
88,1989,3,2,2000,999,99.9,99.9,999
89,1989,3,2,2030,999,99.9,99.9,999
90,1989,3,2,2100,999,99.9,99.9,999
91,1989,3,2,2130,999,99.9,99.9,999
92,1989,3,2,2200,999,99.9,99.9,999
93,1989,3,2,2230,999,99.9,99.9,999
94,1989,3,2,2300,999,99.9,99.9,999
95,1989,3,2,2330,999,99.9,99.9,999
96,1989,3,3,0,999,99.9,99.9,999
97,1989,3,3,30,999,99.9,99.9,999
98,1989,3,3,100,999,99.9,99.9,999
99,1989,3,3,130,999,99.9,99.9,999
100,1989,3,3,200,999,99.9,99.9,999
101,1989,3,3,230,999,99.9,99.9,999
102,1989,3,3,300,999,99.9,99.9,999
103,1989,3,3,330,999,99.9,99.9,999
104,1989,3,3,400,999,99.9,99.9,999
105,1989,3,3,430,999,99.9,99.9,999
106,1989,3,3,500,999,99.9,99.9,999
107,1989,3,3,530,999,99.9,99.9,999
108,1989,3,3,600,999,99.9,99.9,999
109,1989,3,3,630,999,99.9,99.9,999
110,1989,3,3,700,999,99.9,99.9,999
111,1989,3,3,730,999,99.9,99.9,999
112,1989,3,3,800,999,99.9,99.9,999
113,1989,3,3,830,999,99.9,99.9,999
114,1989,3,3,900,999,99.9,99.9,999
115,1989,3,3,930,999,99.9,99.9,999
116,1989,3,3,1000,999,99.9,99.9,999
117,1989,3,3,1030,999,99.9,99.9,999
118,1989,3,3,1100,999,99.9,99.9,999
119,1989,3,3,1130,999,99.9,99.9,999
120,1989,3,3,1200,999,99.9,99.9,999
121,1989,3,3,1230,999,99.9,99.9,999
122,1989,3,3,1300,999,99.9,99.9,999
123,1989,3,3,1330,999,99.9,99.9,999
124,1989,3,3,1400,999,99.9,99.9,999
125,1989,3,3,1430,999,99.9,99.9,999
126,1989,3,3,1500,999,99.9,99.9,999
127,1989,3,3,1530,999,99.9,99.9,999
128,1989,3,3,1600,999,99.9,99.9,999
129,1989,3,3,1630,999,99.9,99.9,999
130,1989,3,3,1700,999,99.9,99.9,999
131,1989,3,3,1730,999,99.9,99.9,999
132,1989,3,3,1800,999,99.9,99.9,999
133,1989,3,3,1830,999,99.9,99.9,999
134,1989,3,3,1900,999,99.9,99.9,999
135,1989,3,3,1930,999,99.9,99.9,999
136,1989,3,3,2000,999,99.9,99.9,999
137,1989,3,3,2030,999,99.9,99.9,999
138,1989,3,3,2100,999,99.9,99.9,999
139,1989,3,3,2130,999,99.9,99.9,999
140,1989,3,3,2200,999,99.9,99.9,999
141,1989,3,3,2230,999,99.9,99.9,999
142,1989,3,3,2300,999,99.9,99.9,999
143,1989,3,3,2330,999,99.9,99.9,999
144,1989,3,4,0,999,99.9,99.9,999
145,1989,3,4,30,999,99.9,99.9,999
146,1989,3,4,100,999,99.9,99.9,999
147,1989,3,4,130,999,99.9,99.9,999
148,1989,3,4,200,999,99.9,99.9,999
149,1989,3,4,230,999,99.9,99.9,999
150,1989,3,4,300,999,99.9,99.9,999
151,1989,3,4,330,999,99.9,99.9,999
152,1989,3,4,400,999,99.9,99.9,999
153,1989,3,4,430,999,99.9,99.9,999
154,1989,3,4,500,999,99.9,99.9,999
155,1989,3,4,530,999,99.9,99.9,999
156,1989,3,4,600,999,99.9,99.9,999
157,1989,3,4,630,999,99.9,99.9,999
158,1989,3,4,700,999,99.9,99.9,999
159,1989,3,4,730,999,99.9,99.9,999
160,1989,3,4,800,999,99.9,99.9,999
161,1989,3,4,830,999,99.9,99.9,999
162,1989,3,4,900,999,99.9,99.9,999
163,1989,3,4,930,999,99.9,99.9,999
164,1989,3,4,1000,999,99.9,99.9,999
165,1989,3,4,1030,999,99.9,99.9,999
166,1989,3,4,1100,999,99.9,99.9,999
167,1989,3,4,1130,999,99.9,99.9,999
168,1989,3,4,1200,999,99.9,99.9,999
169,1989,3,4,1230,999,99.9,99.9,999
170,1989,3,4,1300,999,99.9,99.9,999
171,1989,3,4,1330,999,99.9,99.9,999
172,1989,3,4,1400,999,99.9,99.9,999
173,1989,3,4,1430,999,99.9,99.9,999
174,1989,3,4,1500,999,99.9,99.9,999
175,1989,3,4,1530,999,99.9,99.9,999
176,1989,3,4,1600,999,99.9,99.9,999
177,1989,3,4,1630,999,99.9,99.9,999
178,1989,3,4,1700,999,99.9,99.9,999
179,1989,3,4,1730,999,99.9,99.9,999
180,1989,3,4,1800,999,99.9,99.9,999
181,1989,3,4,1830,999,99.9,99.9,999
182,1989,3,4,1900,999,99.9,99.9,999
183,1989,3,4,1930,999,99.9,99.9,999
184,1989,3,4,2000,999,99.9,99.9,999
185,1989,3,4,2030,999,99.9,99.9,999
186,1989,3,4,2100,999,99.9,99.9,999
187,1989,3,4,2130,999,99.9,99.9,999
188,1989,3,4,2200,999,99.9,99.9,999
189,1989,3,4,2230,999,99.9,99.9,999
190,1989,3,4,2300,999,99.9,99.9,999
191,1989,3,4,2330,999,99.9,99.9,999
192,1989,3,5,0,999,99.9,99.9,999
193,1989,3,5,30,999,99.9,99.9,999
194,1989,3,5,100,999,99.9,99.9,999
195,1989,3,5,130,999,99.9,99.9,999
196,1989,3,5,200,999,99.9,99.9,999
197,1989,3,5,230,999,99.9,99.9,999
198,1989,3,5,300,999,99.9,99.9,999
199,1989,3,5,330,999,99.9,99.9,999
200,1989,3,5,400,999,99.9,99.9,999
201,1989,3,5,430,999,99.9,99.9,999
202,1989,3,5,500,999,99.9,99.9,999
203,1989,3,5,530,999,99.9,99.9,999
204,1989,3,5,600,999,99.9,99.9,999
205,1989,3,5,630,999,99.9,99.9,999
206,1989,3,5,700,999,99.9,99.9,999
207,1989,3,5,730,999,99.9,99.9,999
208,1989,3,5,800,999,99.9,99.9,999
209,1989,3,5,830,999,99.9,99.9,999
210,1989,3,5,900,999,99.9,99.9,999
211,1989,3,5,930,999,99.9,99.9,999
212,1989,3,5,1000,999,99.9,99.9,999
213,1989,3,5,1030,999,99.9,99.9,999
214,1989,3,5,1100,999,99.9,99.9,999
215,1989,3,5,1130,999,99.9,99.9,999
216,1989,3,5,1200,999,99.9,99.9,999
217,1989,3,5,1230,999,99.9,99.9,999
218,1989,3,5,1300,999,99.9,99.9,999
219,1989,3,5,1330,999,99.9,99.9,999
220,1989,3,5,1400,999,99.9,99.9,999
221,1989,3,5,1430,999,99.9,99.9,999
222,1989,3,5,1500,999,99.9,99.9,999
223,1989,3,5,1530,999,99.9,99.9,999
224,1989,3,5,1600,999,99.9,99.9,999
225,1989,3,5,1630,999,99.9,99.9,999
226,1989,3,5,1700,999,99.9,99.9,999
227,1989,3,5,1730,999,99.9,99.9,999
228,1989,3,5,1800,999,99.9,99.9,999
229,1989,3,5,1830,999,99.9,99.9,999
230,1989,3,5,1900,999,99.9,99.9,999
231,1989,3,5,1930,999,99.9,99.9,999
232,1989,3,5,2000,999,99.9,99.9,999
233,1989,3,5,2030,999,99.9,99.9,999
234,1989,3,5,2100,999,99.9,99.9,999
235,1989,3,5,2130,999,99.9,99.9,999
236,1989,3,5,2200,999,99.9,99.9,999
237,1989,3,5,2230,999,99.9,99.9,999
238,1989,3,5,2300,999,99.9,99.9,999
239,1989,3,5,2330,999,99.9,99.9,999
240,1989,3,6,0,999,99.9,99.9,999
241,1989,3,6,30,999,99.9,99.9,999
242,1989,3,6,100,999,99.9,99.9,999
243,1989,3,6,130,999,99.9,99.9,999
244,1989,3,6,200,999,99.9,99.9,999
245,1989,3,6,230,999,99.9,99.9,999
246,1989,3,6,300,999,99.9,99.9,999
247,1989,3,6,330,999,99.9,99.9,999
248,1989,3,6,400,999,99.9,99.9,999
249,1989,3,6,430,999,99.9,99.9,999
250,1989,3,6,500,999,99.9,99.9,999
251,1989,3,6,530,999,99.9,99.9,999
252,1989,3,6,600,999,99.9,99.9,999
253,1989,3,6,630,999,99.9,99.9,999
254,1989,3,6,700,999,99.9,99.9,999
255,1989,3,6,730,999,99.9,99.9,999
256,1989,3,6,800,999,99.9,99.9,999
257,1989,3,6,830,999,99.9,99.9,999
258,1989,3,6,900,999,99.9,99.9,999
259,1989,3,6,930,999,99.9,99.9,999
260,1989,3,6,1000,999,99.9,99.9,999
261,1989,3,6,1030,999,99.9,99.9,999
262,1989,3,6,1100,999,99.9,99.9,999
263,1989,3,6,1130,999,99.9,99.9,999
264,1989,3,6,1200,999,99.9,99.9,999
265,1989,3,6,1230,999,99.9,99.9,999
266,1989,3,6,1300,999,99.9,99.9,999
267,1989,3,6,1330,999,99.9,99.9,999
268,1989,3,6,1400,999,99.9,99.9,999
269,1989,3,6,1430,999,99.9,99.9,999
270,1989,3,6,1500,999,99.9,99.9,999
271,1989,3,6,1530,999,99.9,99.9,999
272,1989,3,6,1600,999,99.9,99.9,999
273,1989,3,6,1630,999,99.9,99.9,999
274,1989,3,6,1700,999,99.9,99.9,999
275,1989,3,6,1730,999,99.9,99.9,999
276,1989,3,6,1800,999,99.9,99.9,999
277,1989,3,6,1830,999,99.9,99.9,999
278,1989,3,6,1900,999,99.9,99.9,999
279,1989,3,6,1930,999,99.9,99.9,999
280,1989,3,6,2000,999,99.9,99.9,999
281,1989,3,6,2030,999,99.9,99.9,999
282,1989,3,6,2100,999,99.9,99.9,999
283,1989,3,6,2130,999,99.9,99.9,999
284,1989,3,6,2200,999,99.9,99.9,999
285,1989,3,6,2230,999,99.9,99.9,999
286,1989,3,6,2300,999,99.9,99.9,999
287,1989,3,6,2330,999,99.9,99.9,999
288,1989,3,7,0,999,99.9,99.9,999
289,1989,3,7,30,999,99.9,99.9,999
290,1989,3,7,100,999,99.9,99.9,999
291,1989,3,7,130,999,99.9,99.9,999
292,1989,3,7,200,999,99.9,99.9,999
293,1989,3,7,230,999,99.9,99.9,999
294,1989,3,7,300,999,99.9,99.9,999
295,1989,3,7,330,999,99.9,99.9,999
296,1989,3,7,400,999,99.9,99.9,999
297,1989,3,7,430,999,99.9,99.9,999
298,1989,3,7,500,999,99.9,99.9,999
299,1989,3,7,530,999,99.9,99.9,999
300,1989,3,7,600,999,99.9,99.9,999
301,1989,3,7,630,999,99.9,99.9,999
302,1989,3,7,700,999,99.9,99.9,999
303,1989,3,7,730,999,99.9,99.9,999
304,1989,3,7,800,999,99.9,99.9,999
305,1989,3,7,830,999,99.9,99.9,999
306,1989,3,7,900,999,99.9,99.9,999
307,1989,3,7,930,999,99.9,99.9,999
308,1989,3,7,1000,999,99.9,99.9,999
309,1989,3,7,1030,999,99.9,99.9,999
310,1989,3,7,1100,999,99.9,99.9,999
311,1989,3,7,1130,999,99.9,99.9,999
312,1989,3,7,1200,999,99.9,99.9,999
313,1989,3,7,1230,999,99.9,99.9,999
314,1989,3,7,1300,999,99.9,99.9,999
315,1989,3,7,1330,999,99.9,99.9,999
316,1989,3,7,1400,999,99.9,99.9,999
317,1989,3,7,1430,999,99.9,99.9,999
318,1989,3,7,1500,999,99.9,99.9,999
319,1989,3,7,1530,999,99.9,99.9,999
320,1989,3,7,1600,999,99.9,99.9,999
321,1989,3,7,1630,999,99.9,99.9,999
322,1989,3,7,1700,999,99.9,99.9,999
323,1989,3,7,1730,999,99.9,99.9,999
324,1989,3,7,1800,999,99.9,99.9,999
325,1989,3,7,1830,999,99.9,99.9,999
326,1989,3,7,1900,999,99.9,99.9,999
327,1989,3,7,1930,999,99.9,99.9,999
328,1989,3,7,2000,999,99.9,99.9,999
329,1989,3,7,2030,999,99.9,99.9,999
330,1989,3,7,2100,999,99.9,99.9,999
331,1989,3,7,2130,999,99.9,99.9,999
332,1989,3,7,2200,999,99.9,99.9,999
333,1989,3,7,2230,999,99.9,99.9,999
334,1989,3,7,2300,999,99.9,99.9,999
335,1989,3,7,2330,999,99.9,99.9,999
336,1989,3,8,0,999,99.9,99.9,999
337,1989,3,8,30,999,99.9,99.9,999
338,1989,3,8,100,999,99.9,99.9,999
339,1989,3,8,130,999,99.9,99.9,999
340,1989,3,8,200,999,99.9,99.9,999
341,1989,3,8,230,999,99.9,99.9,999
342,1989,3,8,300,999,99.9,99.9,999
343,1989,3,8,330,999,99.9,99.9,999
344,1989,3,8,400,999,99.9,99.9,999
345,1989,3,8,430,999,99.9,99.9,999
346,1989,3,8,500,999,99.9,99.9,999
347,1989,3,8,530,999,99.9,99.9,999
348,1989,3,8,600,999,99.9,99.9,999
349,1989,3,8,630,999,99.9,99.9,999
350,1989,3,8,700,999,99.9,99.9,999
351,1989,3,8,730,999,99.9,99.9,999
352,1989,3,8,800,999,99.9,99.9,999
353,1989,3,8,830,999,99.9,99.9,999
354,1989,3,8,900,999,99.9,99.9,999
355,1989,3,8,930,999,99.9,99.9,999
356,1989,3,8,1000,999,99.9,99.9,999
357,1989,3,8,1030,999,99.9,99.9,999
358,1989,3,8,1100,999,99.9,99.9,999
359,1989,3,8,1130,999,99.9,99.9,999
360,1989,3,8,1200,999,99.9,99.9,999
361,1989,3,8,1230,999,99.9,99.9,999
362,1989,3,8,1300,999,99.9,99.9,999
363,1989,3,8,1330,999,99.9,99.9,999
364,1989,3,8,1400,999,99.9,99.9,999
365,1989,3,8,1430,999,99.9,99.9,999
366,1989,3,8,1500,999,99.9,99.9,999
367,1989,3,8,1530,999,99.9,99.9,999
368,1989,3,8,1600,999,99.9,99.9,999
369,1989,3,8,1630,999,99.9,99.9,999
370,1989,3,8,1700,999,99.9,99.9,999
371,1989,3,8,1730,999,99.9,99.9,999
372,1989,3,8,1800,999,99.9,99.9,999
373,1989,3,8,1830,999,99.9,99.9,999
374,1989,3,8,1900,999,99.9,99.9,999
375,1989,3,8,1930,999,99.9,99.9,999
376,1989,3,8,2000,999,99.9,99.9,999
377,1989,3,8,2030,999,99.9,99.9,999
378,1989,3,8,2100,999,99.9,99.9,999
379,1989,3,8,2130,999,99.9,99.9,999
380,1989,3,8,2200,999,99.9,99.9,999
381,1989,3,8,2230,999,99.9,99.9,999
382,1989,3,8,2300,999,99.9,99.9,999
383,1989,3,8,2330,999,99.9,99.9,999
384,1989,3,9,0,999,99.9,99.9,999
385,1989,3,9,30,999,99.9,99.9,999
386,1989,3,9,100,999,99.9,99.9,999
387,1989,3,9,130,999,99.9,99.9,999
388,1989,3,9,200,999,99.9,99.9,999
389,1989,3,9,230,999,99.9,99.9,999
390,1989,3,9,300,999,99.9,99.9,999
391,1989,3,9,330,999,99.9,99.9,999
392,1989,3,9,400,999,99.9,99.9,999
393,1989,3,9,430,999,99.9,99.9,999
394,1989,3,9,500,999,99.9,99.9,999
395,1989,3,9,530,999,99.9,99.9,999
396,1989,3,9,600,999,99.9,99.9,999
397,1989,3,9,630,999,99.9,99.9,999
398,1989,3,9,700,999,99.9,99.9,999
399,1989,3,9,730,999,99.9,99.9,999
400,1989,3,9,800,999,99.9,99.9,999
401,1989,3,9,830,999,99.9,99.9,999
402,1989,3,9,900,999,99.9,99.9,999
403,1989,3,9,930,999,99.9,99.9,999
404,1989,3,9,1000,999,99.9,99.9,999
405,1989,3,9,1030,999,99.9,99.9,999
406,1989,3,9,1100,999,99.9,99.9,999
407,1989,3,9,1130,999,99.9,99.9,999
408,1989,3,9,1200,999,99.9,99.9,999
409,1989,3,9,1230,999,99.9,99.9,999
410,1989,3,9,1300,999,99.9,99.9,999
411,1989,3,9,1330,999,99.9,99.9,999
412,1989,3,9,1400,999,99.9,99.9,999
413,1989,3,9,1430,999,99.9,99.9,999
414,1989,3,9,1500,999,99.9,99.9,999
415,1989,3,9,1530,999,99.9,99.9,999
416,1989,3,9,1600,999,99.9,99.9,999
417,1989,3,9,1630,999,99.9,99.9,999
418,1989,3,9,1700,999,99.9,99.9,999
419,1989,3,9,1730,999,99.9,99.9,999
420,1989,3,9,1800,999,99.9,99.9,999
421,1989,3,9,1830,999,99.9,99.9,999
422,1989,3,9,1900,999,99.9,99.9,999
423,1989,3,9,1930,999,99.9,99.9,999
424,1989,3,9,2000,999,99.9,99.9,999
425,1989,3,9,2030,999,99.9,99.9,999
426,1989,3,9,2100,999,99.9,99.9,999
427,1989,3,9,2130,999,99.9,99.9,999
428,1989,3,9,2200,999,99.9,99.9,999
429,1989,3,9,2230,999,99.9,99.9,999
430,1989,3,9,2300,999,99.9,99.9,999
431,1989,3,9,2330,999,99.9,99.9,999
432,1989,3,10,0,999,99.9,99.9,999
433,1989,3,10,30,999,99.9,99.9,999
434,1989,3,10,100,999,99.9,99.9,999
435,1989,3,10,130,999,99.9,99.9,999
436,1989,3,10,200,999,99.9,99.9,999
437,1989,3,10,230,999,99.9,99.9,999
438,1989,3,10,300,999,99.9,99.9,999
439,1989,3,10,330,999,99.9,99.9,999
440,1989,3,10,400,999,99.9,99.9,999
441,1989,3,10,430,999,99.9,99.9,999
442,1989,3,10,500,999,99.9,99.9,999
443,1989,3,10,530,999,99.9,99.9,999
444,1989,3,10,600,999,99.9,99.9,999
445,1989,3,10,630,999,99.9,99.9,999
446,1989,3,10,700,999,99.9,99.9,999
447,1989,3,10,730,999,99.9,99.9,999
448,1989,3,10,800,999,99.9,99.9,999
449,1989,3,10,830,999,99.9,99.9,999
450,1989,3,10,900,999,99.9,99.9,999
451,1989,3,10,930,999,99.9,99.9,999
452,1989,3,10,1000,999,99.9,99.9,999
453,1989,3,10,1030,999,99.9,99.9,999
454,1989,3,10,1100,999,99.9,99.9,999
455,1989,3,10,1130,999,99.9,99.9,999
456,1989,3,10,1200,999,99.9,99.9,999
457,1989,3,10,1230,999,99.9,99.9,999
458,1989,3,10,1300,999,99.9,99.9,999
459,1989,3,10,1330,999,99.9,99.9,999
460,1989,3,10,1400,999,99.9,99.9,999
461,1989,3,10,1430,999,99.9,99.9,999
462,1989,3,10,1500,999,99.9,99.9,999
463,1989,3,10,1530,999,99.9,99.9,999
464,1989,3,10,1600,999,99.9,99.9,999
465,1989,3,10,1630,999,99.9,99.9,999
466,1989,3,10,1700,999,99.9,99.9,999
467,1989,3,10,1730,999,99.9,99.9,999
468,1989,3,10,1800,999,99.9,99.9,999
469,1989,3,10,1830,999,99.9,99.9,999
470,1989,3,10,1900,999,99.9,99.9,999
471,1989,3,10,1930,999,99.9,99.9,999
472,1989,3,10,2000,999,99.9,99.9,999
473,1989,3,10,2030,999,99.9,99.9,999
474,1989,3,10,2100,999,99.9,99.9,999
475,1989,3,10,2130,999,99.9,99.9,999
476,1989,3,10,2200,999,99.9,99.9,999
477,1989,3,10,2230,999,99.9,99.9,999
478,1989,3,10,2300,999,99.9,99.9,999
479,1989,3,10,2330,999,99.9,99.9,999
480,1989,3,11,0,999,99.9,99.9,999
481,1989,3,11,30,999,99.9,99.9,999
482,1989,3,11,100,999,99.9,99.9,999
483,1989,3,11,130,999,99.9,99.9,999
484,1989,3,11,200,999,99.9,99.9,999
485,1989,3,11,230,999,99.9,99.9,999
486,1989,3,11,300,999,99.9,99.9,999
487,1989,3,11,330,999,99.9,99.9,999
488,1989,3,11,400,999,99.9,99.9,999
489,1989,3,11,430,999,99.9,99.9,999
490,1989,3,11,500,999,99.9,99.9,999
491,1989,3,11,530,999,99.9,99.9,999
492,1989,3,11,600,999,99.9,99.9,999
493,1989,3,11,630,999,99.9,99.9,999
494,1989,3,11,700,999,99.9,99.9,999
495,1989,3,11,730,999,99.9,99.9,999
496,1989,3,11,800,999,99.9,99.9,999
497,1989,3,11,830,999,99.9,99.9,999
498,1989,3,11,900,999,99.9,99.9,999
499,1989,3,11,930,999,99.9,99.9,999
500,1989,3,11,1000,999,99.9,99.9,999
501,1989,3,11,1030,999,99.9,99.9,999
502,1989,3,11,1100,999,99.9,99.9,999
503,1989,3,11,1130,999,99.9,99.9,999
504,1989,3,11,1200,999,99.9,99.9,999
505,1989,3,11,1230,999,99.9,99.9,999
506,1989,3,11,1300,999,99.9,99.9,999
507,1989,3,11,1330,999,99.9,99.9,999
508,1989,3,11,1400,999,99.9,99.9,999
509,1989,3,11,1430,999,99.9,99.9,999
510,1989,3,11,1500,999,99.9,99.9,999
511,1989,3,11,1530,999,99.9,99.9,999
512,1989,3,11,1600,999,99.9,99.9,999
513,1989,3,11,1630,999,99.9,99.9,999
514,1989,3,11,1700,999,99.9,99.9,999
515,1989,3,11,1730,999,99.9,99.9,999
516,1989,3,11,1800,999,99.9,99.9,999
517,1989,3,11,1830,999,99.9,99.9,999
518,1989,3,11,1900,999,99.9,99.9,999
519,1989,3,11,1930,999,99.9,99.9,999
520,1989,3,11,2000,999,99.9,99.9,999
521,1989,3,11,2030,999,99.9,99.9,999
522,1989,3,11,2100,999,99.9,99.9,999
523,1989,3,11,2130,999,99.9,99.9,999
524,1989,3,11,2200,999,99.9,99.9,999
525,1989,3,11,2230,999,99.9,99.9,999
526,1989,3,11,2300,999,99.9,99.9,999
527,1989,3,11,2330,999,99.9,99.9,999
528,1989,3,12,0,999,99.9,99.9,999
529,1989,3,12,30,999,99.9,99.9,999
530,1989,3,12,100,999,99.9,99.9,999
531,1989,3,12,130,999,99.9,99.9,999
532,1989,3,12,200,999,99.9,99.9,999
533,1989,3,12,230,999,99.9,99.9,999
534,1989,3,12,300,999,99.9,99.9,999
535,1989,3,12,330,999,99.9,99.9,999
536,1989,3,12,400,999,99.9,99.9,999
537,1989,3,12,430,999,99.9,99.9,999
538,1989,3,12,500,999,99.9,99.9,999
539,1989,3,12,530,999,99.9,99.9,999
540,1989,3,12,600,999,99.9,99.9,999
541,1989,3,12,630,999,99.9,99.9,999
542,1989,3,12,700,999,99.9,99.9,999
543,1989,3,12,730,999,99.9,99.9,999
544,1989,3,12,800,999,99.9,99.9,999
545,1989,3,12,830,999,99.9,99.9,999
546,1989,3,12,900,999,99.9,99.9,999
547,1989,3,12,930,999,99.9,99.9,999
548,1989,3,12,1000,999,99.9,99.9,999
549,1989,3,12,1030,999,99.9,99.9,999
550,1989,3,12,1100,999,99.9,99.9,999
551,1989,3,12,1130,999,99.9,99.9,999
552,1989,3,12,1200,999,99.9,99.9,999
553,1989,3,12,1230,999,99.9,99.9,999
554,1989,3,12,1300,999,99.9,99.9,999
555,1989,3,12,1330,999,99.9,99.9,999
556,1989,3,12,1400,999,99.9,99.9,999
557,1989,3,12,1430,999,99.9,99.9,999
558,1989,3,12,1500,999,99.9,99.9,999
559,1989,3,12,1530,999,99.9,99.9,999
560,1989,3,12,1600,999,99.9,99.9,999
561,1989,3,12,1630,999,99.9,99.9,999
562,1989,3,12,1700,999,99.9,99.9,999
563,1989,3,12,1730,999,99.9,99.9,999
564,1989,3,12,1800,999,99.9,99.9,999
565,1989,3,12,1830,999,99.9,99.9,999
566,1989,3,12,1900,999,99.9,99.9,999
567,1989,3,12,1930,999,99.9,99.9,999
568,1989,3,12,2000,999,99.9,99.9,999
569,1989,3,12,2030,999,99.9,99.9,999
570,1989,3,12,2100,999,99.9,99.9,999
571,1989,3,12,2130,999,99.9,99.9,999
572,1989,3,12,2200,999,99.9,99.9,999
573,1989,3,12,2230,999,99.9,99.9,999
574,1989,3,12,2300,999,99.9,99.9,999
575,1989,3,12,2330,999,99.9,99.9,999
576,1989,3,13,0,999,99.9,99.9,999
577,1989,3,13,30,999,99.9,99.9,999
578,1989,3,13,100,999,99.9,99.9,999
579,1989,3,13,130,999,99.9,99.9,999
580,1989,3,13,200,999,99.9,99.9,999
581,1989,3,13,230,999,99.9,99.9,999
582,1989,3,13,300,999,99.9,99.9,999
583,1989,3,13,330,999,99.9,99.9,999
584,1989,3,13,400,999,99.9,99.9,999
585,1989,3,13,430,999,99.9,99.9,999
586,1989,3,13,500,999,99.9,99.9,999
587,1989,3,13,530,999,99.9,99.9,999
588,1989,3,13,600,999,99.9,99.9,999
589,1989,3,13,630,999,99.9,99.9,999
590,1989,3,13,700,999,99.9,99.9,999
